Date,Région,Consommation (MW),TMoy (°C)
13/07/2019,Île-de-France,283030.0,20.21
13/07/2019,Centre-Val de Loire,78714.0,20.31
13/07/2019,Bourgogne-Franche-Comté,87584.0,19.58
13/07/2019,Normandie,112977.0,18.2
13/07/2019,Hauts-de-France,217479.0,17.66
13/07/2019,Grand Est,195164.0,17.91
13/07/2019,Pays de la Loire,109760.0,21.02
13/07/2019,Bretagne,87097.0,18.44
13/07/2019,Nouvelle-Aquitaine,195143.0,22.26
13/07/2019,Occitanie,185343.0,24.89
13/07/2019,Auvergne-Rhône-Alpes,286199.0,21.35
13/07/2019,Provence-Alpes-Côte d'Azur,210531.0,25.88
13/07/2020,Île-de-France,279607.0,20.3
13/07/2020,Centre-Val de Loire,79443.0,19.88
13/07/2020,Bourgogne-Franche-Comté,89809.0,19.87
13/07/2020,Normandie,113552.0,17.1
13/07/2020,Hauts-de-France,217244.0,17.52
13/07/2020,Grand Est,195558.0,18.92
13/07/2020,Pays de la Loire,114843.0,20.27
13/07/2020,Bretagne,95777.0,16.29
13/07/2020,Nouvelle-Aquitaine,195151.0,21.34
13/07/2020,Occitanie,180306.0,23.48
13/07/2020,Auvergne-Rhône-Alpes,279910.0,19.89
13/07/2020,Provence-Alpes-Côte d'Azur,196639.0,24.18
13/07/2021,Île-de-France,298736.0,17.12
13/07/2021,Centre-Val de Loire,80866.0,15.72
13/07/2021,Bourgogne-Franche-Comté,102141.0,16.9
13/07/2021,Normandie,125056.0,17.48
13/07/2021,Hauts-de-France,235451.0,17.99
13/07/2021,Grand Est,213013.0,16.16
13/07/2021,Pays de la Loire,126144.0,18.25
13/07/2021,Bretagne,108012.0,17.26
13/07/2021,Nouvelle-Aquitaine,201164.0,16.6
13/07/2021,Occitanie,172423.0,16.92
13/07/2021,Auvergne-Rhône-Alpes,309963.0,15.49
13/07/2021,Provence-Alpes-Côte d'Azur,202393.0,21.03
13/08/2016,Île-de-France,253204.0,21.44
13/08/2016,Centre-Val de Loire,70280.0,21.08
13/08/2016,Bourgogne-Franche-Comté,81552.0,20.99
13/08/2016,Normandie,111049.0,17.84
13/08/2016,Hauts-de-France,199386.0,18.17
13/08/2016,Grand Est,176012.0,20.45
13/08/2016,Pays de la Loire,103541.0,21.62
13/08/2016,Bretagne,84448.0,18.11
13/08/2016,Nouvelle-Aquitaine,191697.0,23.59
13/08/2016,Occitanie,172135.0,23.03
13/08/2016,Auvergne-Rhône-Alpes,262822.0,21.4
13/08/2016,Provence-Alpes-Côte d'Azur,190680.0,23.01
13/08/2017,Île-de-France,236860.0,17.13
13/08/2017,Centre-Val de Loire,64566.0,18.95
13/08/2017,Bourgogne-Franche-Comté,69365.0,19.89
13/08/2017,Normandie,103291.0,15.99
13/08/2017,Hauts-de-France,188244.0,17.07
13/08/2017,Grand Est,159017.0,18.19
13/08/2017,Pays de la Loire,91671.0,19.08
13/08/2017,Bretagne,77262.0,16.48
13/08/2017,Nouvelle-Aquitaine,172324.0,20.32
13/08/2017,Occitanie,152699.0,21.74
13/08/2017,Auvergne-Rhône-Alpes,244577.0,19.11
13/08/2017,Provence-Alpes-Côte d'Azur,183110.0,22.98
13/08/2018,Île-de-France,271584.0,21.1
13/08/2018,Centre-Val de Loire,77161.0,21.06
13/08/2018,Bourgogne-Franche-Comté,84530.0,21.62
13/08/2018,Normandie,112784.0,18.86
13/08/2018,Hauts-de-France,207759.0,18.84
13/08/2018,Grand Est,184861.0,20.43
13/08/2018,Pays de la Loire,110724.0,20.8
13/08/2018,Bretagne,94528.0,19.16
13/08/2018,Nouvelle-Aquitaine,192533.0,20.99
13/08/2018,Occitanie,172422.0,22.05
13/08/2018,Auvergne-Rhône-Alpes,276526.0,21.35
13/08/2018,Provence-Alpes-Côte d'Azur,186251.0,22.51
13/08/2019,Île-de-France,263936.0,15.91
13/08/2019,Centre-Val de Loire,74041.0,15.92
13/08/2019,Bourgogne-Franche-Comté,84445.0,16.48
13/08/2019,Normandie,113758.0,14.25
13/08/2019,Hauts-de-France,204848.0,14.89
13/08/2019,Grand Est,183721.0,16.02
13/08/2019,Pays de la Loire,111247.0,15.7
13/08/2019,Bretagne,97362.0,15.06
13/08/2019,Nouvelle-Aquitaine,190050.0,17.12
13/08/2019,Occitanie,166697.0,19.3
13/08/2019,Auvergne-Rhône-Alpes,261781.0,16.94
13/08/2019,Provence-Alpes-Côte d'Azur,203475.0,22.5
13/08/2020,Île-de-France,289819.0,24.06
13/08/2020,Centre-Val de Loire,78303.0,21.12
13/08/2020,Bourgogne-Franche-Comté,86507.0,24.62
13/08/2020,Normandie,113237.0,21.49
13/08/2020,Hauts-de-France,211222.0,23.97
13/08/2020,Grand Est,191384.0,25.14
13/08/2020,Pays de la Loire,114852.0,22.3
13/08/2020,Bretagne,100940.0,20.71
13/08/2020,Nouvelle-Aquitaine,193289.0,21.17
13/08/2020,Occitanie,181153.0,22.03
13/08/2020,Auvergne-Rhône-Alpes,275525.0,23.74
13/08/2020,Provence-Alpes-Côte d'Azur,211246.0,25.68
13/08/2021,Île-de-France,268661.0,22.28
13/08/2021,Centre-Val de Loire,80194.0,23.58
13/08/2021,Bourgogne-Franche-Comté,86916.0,24.05
13/08/2021,Normandie,111283.0,18.3
13/08/2021,Hauts-de-France,206685.0,18.46
13/08/2021,Grand Est,189403.0,23.36
13/08/2021,Pays de la Loire,109710.0,21.9
13/08/2021,Bretagne,100121.0,17.5
13/08/2021,Nouvelle-Aquitaine,203967.0,23.54
13/08/2021,Occitanie,193854.0,25.46
13/08/2021,Auvergne-Rhône-Alpes,276984.0,23.9
13/08/2021,Provence-Alpes-Côte d'Azur,216424.0,28.14
13/09/2016,Île-de-France,350326.0,26.69
13/09/2016,Centre-Val de Loire,87072.0,25.17
13/09/2016,Bourgogne-Franche-Comté,109492.0,24.64
13/09/2016,Normandie,133600.0,24.17
13/09/2016,Hauts-de-France,253845.0,25.21
13/09/2016,Grand Est,234525.0,23.74
13/09/2016,Pays de la Loire,132449.0,24.45
13/09/2016,Bretagne,104972.0,20.64
13/09/2016,Nouvelle-Aquitaine,206378.0,25.13
13/09/2016,Occitanie,188833.0,25.08
13/09/2016,Auvergne-Rhône-Alpes,332173.0,24.29
13/09/2016,Provence-Alpes-Côte d'Azur,209405.0,23.81
13/09/2017,Île-de-France,343489.0,15.24
13/09/2017,Centre-Val de Loire,91287.0,18.0
13/09/2017,Bourgogne-Franche-Comté,107258.0,17.8
13/09/2017,Normandie,134830.0,14.69
13/09/2017,Hauts-de-France,266727.0,15.0
13/09/2017,Grand Est,249213.0,15.62
13/09/2017,Pays de la Loire,135154.0,16.95
13/09/2017,Bretagne,111455.0,14.48
13/09/2017,Nouvelle-Aquitaine,208872.0,18.94
13/09/2017,Occitanie,177536.0,18.85
13/09/2017,Auvergne-Rhône-Alpes,335191.0,16.11
13/09/2017,Provence-Alpes-Côte d'Azur,190589.0,18.22
13/09/2018,Île-de-France,324428.0,16.23
13/09/2018,Centre-Val de Loire,87252.0,18.87
13/09/2018,Bourgogne-Franche-Comté,107517.0,20.95
13/09/2018,Normandie,132939.0,15.83
13/09/2018,Hauts-de-France,254583.0,16.0
13/09/2018,Grand Est,231827.0,17.82
13/09/2018,Pays de la Loire,132073.0,18.6
13/09/2018,Bretagne,105065.0,16.16
13/09/2018,Nouvelle-Aquitaine,208825.0,20.4
13/09/2018,Occitanie,184029.0,21.71
13/09/2018,Auvergne-Rhône-Alpes,333504.0,21.61
13/09/2018,Provence-Alpes-Côte d'Azur,196817.0,23.5
13/09/2019,Île-de-France,312291.0,19.39
13/09/2019,Centre-Val de Loire,84270.0,20.58
13/09/2019,Bourgogne-Franche-Comté,105749.0,19.58
13/09/2019,Normandie,128534.0,17.12
13/09/2019,Hauts-de-France,246129.0,18.23
13/09/2019,Grand Est,225239.0,17.97
13/09/2019,Pays de la Loire,130245.0,19.35
13/09/2019,Bretagne,105135.0,17.9
13/09/2019,Nouvelle-Aquitaine,200998.0,21.46
13/09/2019,Occitanie,178344.0,21.42
13/09/2019,Auvergne-Rhône-Alpes,319010.0,19.58
13/09/2019,Provence-Alpes-Côte d'Azur,193950.0,23.01
13/09/2020,Île-de-France,271244.0,19.66
13/09/2020,Centre-Val de Loire,67310.0,19.18
13/09/2020,Bourgogne-Franche-Comté,78085.0,20.23
13/09/2020,Normandie,105803.0,17.76
13/09/2020,Hauts-de-France,205117.0,18.01
13/09/2020,Grand Est,173835.0,18.89
13/09/2020,Pays de la Loire,96101.0,20.68
13/09/2020,Bretagne,81762.0,18.61
13/09/2020,Nouvelle-Aquitaine,172776.0,23.06
13/09/2020,Occitanie,158686.0,23.53
13/09/2020,Auvergne-Rhône-Alpes,257124.0,21.38
13/09/2020,Provence-Alpes-Côte d'Azur,178790.0,24.78
13/09/2021,Île-de-France,307834.0,19.29
13/09/2021,Centre-Val de Loire,80455.0,20.16
13/09/2021,Bourgogne-Franche-Comté,100944.0,19.67
13/09/2021,Normandie,124207.0,17.57
13/09/2021,Hauts-de-France,235729.0,17.37
13/09/2021,Grand Est,214086.0,18.06
13/09/2021,Pays de la Loire,122202.0,20.6
13/09/2021,Bretagne,103400.0,18.34
13/09/2021,Nouvelle-Aquitaine,202067.0,22.84
13/09/2021,Occitanie,175672.0,22.51
13/09/2021,Auvergne-Rhône-Alpes,309518.0,20.46
13/09/2021,Provence-Alpes-Côte d'Azur,193966.0,21.73
13/10/2016,Île-de-France,433204.0,8.02
13/10/2016,Centre-Val de Loire,113564.0,7.92
13/10/2016,Bourgogne-Franche-Comté,132580.0,7.4
13/10/2016,Normandie,163289.0,8.47
13/10/2016,Hauts-de-France,299790.0,9.1
13/10/2016,Grand Est,278682.0,7.19
13/10/2016,Pays de la Loire,162799.0,9.52
13/10/2016,Bretagne,124122.0,10.2
13/10/2016,Nouvelle-Aquitaine,244092.0,12.53
13/10/2016,Occitanie,202717.0,14.68
13/10/2016,Auvergne-Rhône-Alpes,399781.0,9.57
13/10/2016,Provence-Alpes-Côte d'Azur,227563.0,13.67
13/10/2017,Île-de-France,347415.0,17.89
13/10/2017,Centre-Val de Loire,88908.0,15.87
13/10/2017,Bourgogne-Franche-Comté,112527.0,14.52
13/10/2017,Normandie,138206.0,17.35
13/10/2017,Hauts-de-France,268569.0,16.55
13/10/2017,Grand Est,252723.0,14.91
13/10/2017,Pays de la Loire,135494.0,16.62
13/10/2017,Bretagne,109937.0,16.99
13/10/2017,Nouvelle-Aquitaine,214461.0,17.66
13/10/2017,Occitanie,176502.0,17.87
13/10/2017,Auvergne-Rhône-Alpes,333180.0,15.4
13/10/2017,Provence-Alpes-Côte d'Azur,189298.0,17.18
13/10/2018,Île-de-France,301949.0,20.95
13/10/2018,Centre-Val de Loire,69356.0,20.44
13/10/2018,Bourgogne-Franche-Comté,92123.0,19.16
13/10/2018,Normandie,120942.0,19.46
13/10/2018,Hauts-de-France,231470.0,19.94
13/10/2018,Grand Est,209975.0,18.77
13/10/2018,Pays de la Loire,108850.0,20.88
13/10/2018,Bretagne,90338.0,19.76
13/10/2018,Nouvelle-Aquitaine,182574.0,21.69
13/10/2018,Occitanie,160028.0,19.65
13/10/2018,Auvergne-Rhône-Alpes,290558.0,18.39
13/10/2018,Provence-Alpes-Côte d'Azur,168726.0,18.57
13/10/2019,Île-de-France,298523.0,19.98
13/10/2019,Centre-Val de Loire,73544.0,20.42
13/10/2019,Bourgogne-Franche-Comté,86095.0,21.01
13/10/2019,Normandie,114751.0,16.57
13/10/2019,Hauts-de-France,223327.0,17.43
13/10/2019,Grand Est,199087.0,20.08
13/10/2019,Pays de la Loire,102785.0,18.0
13/10/2019,Bretagne,88094.0,15.42
13/10/2019,Nouvelle-Aquitaine,169593.0,22.68
13/10/2019,Occitanie,150302.0,20.88
13/10/2019,Auvergne-Rhône-Alpes,263209.0,19.47
13/10/2019,Provence-Alpes-Côte d'Azur,173303.0,18.74
13/10/2020,Île-de-France,395090.0,11.25
13/10/2020,Centre-Val de Loire,107575.0,11.02
13/10/2020,Bourgogne-Franche-Comté,127888.0,7.85
13/10/2020,Normandie,154095.0,10.28
13/10/2020,Hauts-de-France,278666.0,9.67
13/10/2020,Grand Est,265599.0,7.94
13/10/2020,Pays de la Loire,154593.0,12.0
13/10/2020,Bretagne,130756.0,11.0
13/10/2020,Nouvelle-Aquitaine,242135.0,12.71
13/10/2020,Occitanie,205927.0,11.63
13/10/2020,Auvergne-Rhône-Alpes,376428.0,7.16
13/10/2020,Provence-Alpes-Côte d'Azur,205059.0,11.93
13/10/2021,Île-de-France,373230.0,11.1
13/10/2021,Centre-Val de Loire,97743.0,10.17
13/10/2021,Bourgogne-Franche-Comté,120032.0,10.21
13/10/2021,Normandie,142119.0,11.84
13/10/2021,Hauts-de-France,271002.0,9.73
13/10/2021,Grand Est,261221.0,8.22
13/10/2021,Pays de la Loire,138235.0,11.32
13/10/2021,Bretagne,115948.0,12.61
13/10/2021,Nouvelle-Aquitaine,227534.0,11.54
13/10/2021,Occitanie,184988.0,12.65
13/10/2021,Auvergne-Rhône-Alpes,363108.0,10.38
13/10/2021,Provence-Alpes-Côte d'Azur,194981.0,14.45
13/11/2016,Île-de-France,434972.0,7.37
13/11/2016,Centre-Val de Loire,107121.0,9.19
13/11/2016,Bourgogne-Franche-Comté,123661.0,4.88
13/11/2016,Normandie,155317.0,9.7
13/11/2016,Hauts-de-France,296222.0,6.66
13/11/2016,Grand Est,263295.0,3.87
13/11/2016,Pays de la Loire,132973.0,11.62
13/11/2016,Bretagne,109580.0,10.88
13/11/2016,Nouvelle-Aquitaine,233839.0,11.96
13/11/2016,Occitanie,208647.0,10.17
13/11/2016,Auvergne-Rhône-Alpes,384277.0,5.64
13/11/2016,Provence-Alpes-Côte d'Azur,256059.0,8.38
13/11/2017,Île-de-France,471785.0,7.34
13/11/2017,Centre-Val de Loire,127252.0,6.05
13/11/2017,Bourgogne-Franche-Comté,145312.0,5.17
13/11/2017,Normandie,178515.0,7.01
13/11/2017,Hauts-de-France,325166.0,7.05
13/11/2017,Grand Est,293880.0,5.37
13/11/2017,Pays de la Loire,181473.0,6.52
13/11/2017,Bretagne,145669.0,6.68
13/11/2017,Nouvelle-Aquitaine,282968.0,6.63
13/11/2017,Occitanie,246623.0,6.84
13/11/2017,Auvergne-Rhône-Alpes,439466.0,4.54
13/11/2017,Provence-Alpes-Côte d'Azur,247227.0,8.97
13/11/2018,Île-de-France,422600.0,12.04
13/11/2018,Centre-Val de Loire,108469.0,11.83
13/11/2018,Bourgogne-Franche-Comté,126522.0,11.01
13/11/2018,Normandie,165156.0,11.37
13/11/2018,Hauts-de-France,304527.0,10.99
13/11/2018,Grand Est,268139.0,10.22
13/11/2018,Pays de la Loire,162811.0,11.92
13/11/2018,Bretagne,136038.0,11.98
13/11/2018,Nouvelle-Aquitaine,256757.0,12.36
13/11/2018,Occitanie,200118.0,14.78
13/11/2018,Auvergne-Rhône-Alpes,365263.0,12.51
13/11/2018,Provence-Alpes-Côte d'Azur,202889.0,16.73
13/11/2019,Île-de-France,495902.0,6.68
13/11/2019,Centre-Val de Loire,132102.0,5.56
13/11/2019,Bourgogne-Franche-Comté,147568.0,3.55
13/11/2019,Normandie,187028.0,6.72
13/11/2019,Hauts-de-France,321221.0,7.25
13/11/2019,Grand Est,310778.0,3.45
13/11/2019,Pays de la Loire,195271.0,6.4
13/11/2019,Bretagne,164231.0,6.49
13/11/2019,Nouvelle-Aquitaine,289678.0,7.76
13/11/2019,Occitanie,245446.0,8.43
13/11/2019,Auvergne-Rhône-Alpes,427016.0,4.18
13/11/2019,Provence-Alpes-Côte d'Azur,270616.0,8.68
13/11/2020,Île-de-France,368826.0,11.26
13/11/2020,Centre-Val de Loire,106944.0,12.48
13/11/2020,Bourgogne-Franche-Comté,117042.0,11.6
13/11/2020,Normandie,156507.0,10.57
13/11/2020,Hauts-de-France,285750.0,10.31
13/11/2020,Grand Est,259266.0,9.81
13/11/2020,Pays de la Loire,146198.0,13.3
13/11/2020,Bretagne,128079.0,12.69
13/11/2020,Nouvelle-Aquitaine,230889.0,13.8
13/11/2020,Occitanie,196212.0,13.05
13/11/2020,Auvergne-Rhône-Alpes,346352.0,11.2
13/11/2020,Provence-Alpes-Côte d'Azur,208902.0,12.59
13/11/2021,Île-de-France,389615.0,10.94
13/11/2021,Centre-Val de Loire,102420.0,10.17
13/11/2021,Bourgogne-Franche-Comté,122124.0,6.46
13/11/2021,Normandie,143830.0,11.41
13/11/2021,Hauts-de-France,273980.0,11.01
13/11/2021,Grand Est,263676.0,6.3
13/11/2021,Pays de la Loire,136150.0,12.3
13/11/2021,Bretagne,122143.0,11.96
13/11/2021,Nouvelle-Aquitaine,235140.0,12.11
13/11/2021,Occitanie,210982.0,10.93
13/11/2021,Auvergne-Rhône-Alpes,372994.0,5.81
13/11/2021,Provence-Alpes-Côte d'Azur,207757.0,12.85
13/12/2016,Île-de-France,522723.0,6.69
13/12/2016,Centre-Val de Loire,132949.0,6.73
13/12/2016,Bourgogne-Franche-Comté,163168.0,2.62
13/12/2016,Normandie,189065.0,9.01
13/12/2016,Hauts-de-France,339484.0,6.89
13/12/2016,Grand Est,322960.0,2.52
13/12/2016,Pays de la Loire,182583.0,10.18
13/12/2016,Bretagne,140164.0,12.05
13/12/2016,Nouvelle-Aquitaine,307199.0,7.59
13/12/2016,Occitanie,274604.0,6.39
13/12/2016,Auvergne-Rhône-Alpes,491142.0,3.23
13/12/2016,Provence-Alpes-Côte d'Azur,272852.0,8.14
13/12/2017,Île-de-France,550267.0,5.66
13/12/2017,Centre-Val de Loire,145562.0,6.88
13/12/2017,Bourgogne-Franche-Comté,165816.0,4.65
13/12/2017,Normandie,202485.0,6.36
13/12/2017,Hauts-de-France,372061.0,5.12
13/12/2017,Grand Est,338758.0,4.01
13/12/2017,Pays de la Loire,200044.0,8.28
13/12/2017,Bretagne,167623.0,9.31
13/12/2017,Nouvelle-Aquitaine,324272.0,7.81
13/12/2017,Occitanie,318008.0,4.95
13/12/2017,Auvergne-Rhône-Alpes,514286.0,2.36
13/12/2017,Provence-Alpes-Côte d'Azur,299957.0,5.02
13/12/2018,Île-de-France,560642.0,1.54
13/12/2018,Centre-Val de Loire,155042.0,0.17
13/12/2018,Bourgogne-Franche-Comté,158194.0,-0.85
13/12/2018,Normandie,217726.0,1.74
13/12/2018,Hauts-de-France,370670.0,1.07
13/12/2018,Grand Est,335687.0,-0.38
13/12/2018,Pays de la Loire,223837.0,2.28
13/12/2018,Bretagne,183607.0,3.36
13/12/2018,Nouvelle-Aquitaine,317261.0,5.64
13/12/2018,Occitanie,283865.0,5.2
13/12/2018,Auvergne-Rhône-Alpes,508739.0,-0.13
13/12/2018,Provence-Alpes-Côte d'Azur,289238.0,4.75
13/12/2019,Île-de-France,495475.0,8.33
13/12/2019,Centre-Val de Loire,132626.0,9.33
13/12/2019,Bourgogne-Franche-Comté,146850.0,7.31
13/12/2019,Normandie,192215.0,8.7
13/12/2019,Hauts-de-France,336598.0,7.88
13/12/2019,Grand Est,312798.0,5.91
13/12/2019,Pays de la Loire,190961.0,10.48
13/12/2019,Bretagne,163814.0,9.98
13/12/2019,Nouvelle-Aquitaine,287876.0,11.61
13/12/2019,Occitanie,258478.0,10.48
13/12/2019,Auvergne-Rhône-Alpes,454222.0,6.99
13/12/2019,Provence-Alpes-Côte d'Azur,278550.0,8.08
13/12/2020,Île-de-France,443501.0,5.65
13/12/2020,Centre-Val de Loire,147717.0,5.84
13/12/2020,Bourgogne-Franche-Comté,124504.0,5.19
13/12/2020,Normandie,169501.0,7.19
13/12/2020,Hauts-de-France,290823.0,6.5
13/12/2020,Grand Est,256235.0,5.61
13/12/2020,Pays de la Loire,156790.0,8.18
13/12/2020,Bretagne,134122.0,9.09
13/12/2020,Nouvelle-Aquitaine,259513.0,8.89
13/12/2020,Occitanie,260535.0,8.66
13/12/2020,Auvergne-Rhône-Alpes,385658.0,4.99
13/12/2020,Provence-Alpes-Côte d'Azur,228390.0,8.29
14/01/2016,Île-de-France,534852.0,5.11
14/01/2016,Centre-Val de Loire,141599.0,4.94
14/01/2016,Bourgogne-Franche-Comté,162979.0,2.03
14/01/2016,Normandie,203439.0,5.2
14/01/2016,Hauts-de-France,364821.0,4.69
14/01/2016,Grand Est,329965.0,1.51
14/01/2016,Pays de la Loire,199094.0,6.45
14/01/2016,Bretagne,170481.0,6.09
14/01/2016,Nouvelle-Aquitaine,311410.0,8.33
14/01/2016,Occitanie,272404.0,6.78
14/01/2016,Auvergne-Rhône-Alpes,496024.0,1.79
14/01/2016,Provence-Alpes-Côte d'Azur,298273.0,4.35
14/01/2017,Île-de-France,526510.0,2.11
14/01/2017,Centre-Val de Loire,139503.0,2.34
14/01/2017,Bourgogne-Franche-Comté,151886.0,1.56
14/01/2017,Normandie,199316.0,3.46
14/01/2017,Hauts-de-France,346274.0,2.42
14/01/2017,Grand Est,311990.0,1.11
14/01/2017,Pays de la Loire,191720.0,4.43
14/01/2017,Bretagne,160603.0,5.4
14/01/2017,Nouvelle-Aquitaine,320451.0,3.66
14/01/2017,Occitanie,289354.0,3.22
14/01/2017,Auvergne-Rhône-Alpes,472451.0,0.4
14/01/2017,Provence-Alpes-Côte d'Azur,302258.0,3.62
14/01/2018,Île-de-France,449708.0,4.33
14/01/2018,Centre-Val de Loire,124245.0,5.32
14/01/2018,Bourgogne-Franche-Comté,129478.0,4.47
14/01/2018,Normandie,187440.0,3.24
14/01/2018,Hauts-de-France,338883.0,3.23
14/01/2018,Grand Est,272080.0,2.49
14/01/2018,Pays de la Loire,171991.0,5.92
14/01/2018,Bretagne,149165.0,5.64
14/01/2018,Nouvelle-Aquitaine,287794.0,6.85
14/01/2018,Occitanie,262240.0,6.57
14/01/2018,Auvergne-Rhône-Alpes,412904.0,4.8
14/01/2018,Provence-Alpes-Côte d'Azur,268715.0,7.72
14/01/2019,Île-de-France,487083.0,8.15
14/01/2019,Centre-Val de Loire,134972.0,8.19
14/01/2019,Bourgogne-Franche-Comté,148890.0,6.56
14/01/2019,Normandie,185466.0,7.71
14/01/2019,Hauts-de-France,331907.0,7.41
14/01/2019,Grand Est,307892.0,5.51
14/01/2019,Pays de la Loire,186990.0,9.7
14/01/2019,Bretagne,155768.0,8.9
14/01/2019,Nouvelle-Aquitaine,306578.0,9.8
14/01/2019,Occitanie,274393.0,10.24
14/01/2019,Auvergne-Rhône-Alpes,468368.0,6.37
14/01/2019,Provence-Alpes-Côte d'Azur,279155.0,10.4
14/01/2020,Île-de-France,466490.0,10.32
14/01/2020,Centre-Val de Loire,140655.0,9.94
14/01/2020,Bourgogne-Franche-Comté,142489.0,7.83
14/01/2020,Normandie,183384.0,10.32
14/01/2020,Hauts-de-France,330067.0,10.33
14/01/2020,Grand Est,303424.0,8.1
14/01/2020,Pays de la Loire,189666.0,11.02
14/01/2020,Bretagne,155723.0,11.72
14/01/2020,Nouvelle-Aquitaine,308737.0,9.27
14/01/2020,Occitanie,284461.0,8.15
14/01/2020,Auvergne-Rhône-Alpes,445801.0,7.59
14/01/2020,Provence-Alpes-Côte d'Azur,279108.0,7.57
14/01/2021,Île-de-France,477753.0,9.46
14/01/2021,Centre-Val de Loire,129464.0,8.77
14/01/2021,Bourgogne-Franche-Comté,153132.0,6.96
14/01/2021,Normandie,206585.0,9.34
14/01/2021,Hauts-de-France,327115.0,4.84
14/01/2021,Grand Est,318983.0,2.81
14/01/2021,Pays de la Loire,192807.0,9.95
14/01/2021,Bretagne,161608.0,10.0
14/01/2021,Nouvelle-Aquitaine,322480.0,8.59
14/01/2021,Occitanie,291454.0,8.1
14/01/2021,Auvergne-Rhône-Alpes,470832.0,5.96
14/01/2021,Provence-Alpes-Côte d'Azur,290395.0,9.29
14/02/2016,Île-de-France,453250.0,6.19
14/02/2016,Centre-Val de Loire,114192.0,7.4
14/02/2016,Bourgogne-Franche-Comté,121106.0,6.03
14/02/2016,Normandie,173989.0,5.44
14/02/2016,Hauts-de-France,303390.0,4.45
14/02/2016,Grand Est,257178.0,5.43
14/02/2016,Pays de la Loire,154114.0,7.62
14/02/2016,Bretagne,133178.0,6.8
14/02/2016,Nouvelle-Aquitaine,263910.0,7.78
14/02/2016,Occitanie,217287.0,9.5
14/02/2016,Auvergne-Rhône-Alpes,393776.0,6.89
14/02/2016,Provence-Alpes-Côte d'Azur,254010.0,9.99
14/02/2017,Île-de-France,509903.0,8.27
14/02/2017,Centre-Val de Loire,127521.0,10.72
14/02/2017,Bourgogne-Franche-Comté,149073.0,7.72
14/02/2017,Normandie,196351.0,8.31
14/02/2017,Hauts-de-France,342831.0,7.2
14/02/2017,Grand Est,325631.0,4.92
14/02/2017,Pays de la Loire,183074.0,11.55
14/02/2017,Bretagne,152496.0,11.29
14/02/2017,Nouvelle-Aquitaine,275985.0,12.12
14/02/2017,Occitanie,243936.0,12.1
14/02/2017,Auvergne-Rhône-Alpes,447091.0,10.33
14/02/2017,Provence-Alpes-Côte d'Azur,251910.0,13.16
14/02/2018,Île-de-France,591329.0,3.38
14/02/2018,Centre-Val de Loire,158950.0,3.62
14/02/2018,Bourgogne-Franche-Comté,163906.0,2.92
14/02/2018,Normandie,227055.0,3.82
14/02/2018,Hauts-de-France,367614.0,3.13
14/02/2018,Grand Est,344020.0,0.79
14/02/2018,Pays de la Loire,230112.0,4.88
14/02/2018,Bretagne,185740.0,5.75
14/02/2018,Nouvelle-Aquitaine,354015.0,6.61
14/02/2018,Occitanie,312133.0,5.4
14/02/2018,Auvergne-Rhône-Alpes,503557.0,2.82
14/02/2018,Provence-Alpes-Côte d'Azur,307761.0,4.76
14/02/2019,Île-de-France,516713.0,6.31
14/02/2019,Centre-Val de Loire,139520.0,6.03
14/02/2019,Bourgogne-Franche-Comté,157763.0,5.72
14/02/2019,Normandie,194160.0,5.99
14/02/2019,Hauts-de-France,342679.0,5.74
14/02/2019,Grand Est,319083.0,4.97
14/02/2019,Pays de la Loire,201202.0,7.1
14/02/2019,Bretagne,162952.0,6.96
14/02/2019,Nouvelle-Aquitaine,304782.0,9.21
14/02/2019,Occitanie,268931.0,8.95
14/02/2019,Auvergne-Rhône-Alpes,475428.0,6.78
14/02/2019,Provence-Alpes-Côte d'Azur,276018.0,8.41
14/02/2020,Île-de-France,443234.0,9.88
14/02/2020,Centre-Val de Loire,129125.0,10.34
14/02/2020,Bourgogne-Franche-Comté,141933.0,8.44
14/02/2020,Normandie,184503.0,9.75
14/02/2020,Hauts-de-France,327095.0,7.99
14/02/2020,Grand Est,295125.0,7.76
14/02/2020,Pays de la Loire,178876.0,10.6
14/02/2020,Bretagne,154439.0,9.75
14/02/2020,Nouvelle-Aquitaine,276814.0,11.26
14/02/2020,Occitanie,228823.0,11.12
14/02/2020,Auvergne-Rhône-Alpes,435026.0,7.63
14/02/2020,Provence-Alpes-Côte d'Azur,250114.0,10.48
14/02/2021,Île-de-France,556352.0,-1.33
14/02/2021,Centre-Val de Loire,161228.0,-0.9
14/02/2021,Bourgogne-Franche-Comté,153351.0,-2.64
14/02/2021,Normandie,222282.0,0.55
14/02/2021,Hauts-de-France,357717.0,-0.92
14/02/2021,Grand Est,312194.0,-4.04
14/02/2021,Pays de la Loire,210243.0,2.48
14/02/2021,Bretagne,184876.0,5.66
14/02/2021,Nouvelle-Aquitaine,311376.0,6.22
14/02/2021,Occitanie,261505.0,4.72
14/02/2021,Auvergne-Rhône-Alpes,450345.0,0.5
14/02/2021,Provence-Alpes-Côte d'Azur,285766.0,3.88
14/03/2016,Île-de-France,488006.0,5.46
14/03/2016,Centre-Val de Loire,126342.0,6.97
14/03/2016,Bourgogne-Franche-Comté,138752.0,6.5
14/03/2016,Normandie,186731.0,5.65
14/03/2016,Hauts-de-France,322936.0,4.46
14/03/2016,Grand Est,300482.0,5.24
